,County,State_Name,State,Fipcode,Population,Areaname,STCOU,Land Area 2010,Population Density
149,Marion,Arkansas,AR,5089,16694,"Marion, AR",5089,597.01,27.96268069211571
150,Miller,Arkansas,AR,5091,43257,"Miller, AR",5091,625.58,69.14703155471722
151,Mississippi,Arkansas,AR,5093,40651,"Mississippi, AR",5093,900.57,45.13918962434902
152,Monroe,Arkansas,AR,5095,6701,"Monroe, AR",5095,607.12,11.037356700487548
153,Montgomery,Arkansas,AR,5097,8986,"Montgomery, AR",5097,779.88,11.522285479817407
154,Nevada,Arkansas,AR,5099,8252,"Nevada, AR",5099,617.84,13.356208727178556
155,Newton,Arkansas,AR,5101,7753,"Newton, AR",5101,820.9,9.444512120842978
156,Ouachita,Arkansas,AR,5103,23382,"Ouachita, AR",5103,732.78,31.90862196020634
157,Perry,Arkansas,AR,5105,10455,"Perry, AR",5105,551.4,18.96082698585419
158,Phillips,Arkansas,AR,5107,17782,"Phillips, AR",5107,695.66,25.56133743495386
159,Pike,Arkansas,AR,5109,10718,"Pike, AR",5109,600.62,17.8448936099364
160,Poinsett,Arkansas,AR,5111,23528,"Poinsett, AR",5111,758.39,31.023615817719115
161,Polk,Arkansas,AR,5113,19964,"Polk, AR",5113,857.68,23.27674657214812
162,Pope,Arkansas,AR,5115,64072,"Pope, AR",5115,812.55,78.85299366192851
163,Prairie,Arkansas,AR,5117,8062,"Prairie, AR",5117,647.96,12.442126057164021
164,Pulaski,Arkansas,AR,5119,391911,"Pulaski, AR",5119,759.76,515.8352637675056
165,Randolph,Arkansas,AR,5121,17958,"Randolph, AR",5121,652.19,27.534920805286802
166,St Francis,Arkansas,AR,5123,24994,"St. Francis, AR",5123,634.77,39.37489169305418
167,Saline,Arkansas,AR,5125,122437,"Saline, AR",5125,723.6,169.2053620784964
168,Scott,Arkansas,AR,5127,10281,"Scott, AR",5127,892.32,11.521651425497579
169,Searcy,Arkansas,AR,5129,7881,"Searcy, AR",5129,666.1,11.831556823299804
170,Sebastian,Arkansas,AR,5131,127827,"Sebastian, AR",5131,531.91,240.31697091613245
171,Sevier,Arkansas,AR,5133,17007,"Sevier, AR",5133,565.13,30.09396068161308
172,Sharp,Arkansas,AR,5135,17442,"Sharp, AR",5135,604.44,28.856462179868966
173,Stone,Arkansas,AR,5137,12506,"Stone, AR",5137,606.41,20.623010834254053
174,Union,Arkansas,AR,5139,38682,"Union, AR",5139,1039.21,37.222505557105876
175,Van Buren,Arkansas,AR,5141,16545,"Van Buren, AR",5141,708.14,23.364024063038382
176,Washington,Arkansas,AR,5143,239187,"Washington, AR",5143,941.97,253.92209942991815
177,White,Arkansas,AR,5145,78753,"White, AR",5145,1035.08,76.0839741855702
178,Woodruff,Arkansas,AR,5147,6320,"Woodruff, AR",5147,586.79,10.770463027658959
179,Yell,Arkansas,AR,5149,21341,"Yell, AR",5149,929.98,22.947805329146863
180,Alameda,California,CA,6001,1671329,"Alameda, CA",6001,739.02,2261.547725366025
181,Alpine,California,CA,6003,1129,"Alpine, CA",6003,738.33,1.5291265423320195
182,Amador,California,CA,6005,39752,"Amador, CA",6005,594.58,66.85727740589996
183,Butte,California,CA,6007,219186,"Butte, CA",6007,1636.46,133.93911247448762
184,Calaveras,California,CA,6009,45905,"Calaveras, CA",6009,1020.01,45.004460740580974
185,Colusa,California,CA,6011,21547,"Colusa, CA",6011,1150.73,18.72463566605546
186,Contra Costa,California,CA,6013,1153526,"Contra Costa, CA",6013,715.94,1611.2048495683994
187,Del Norte,California,CA,6015,27812,"Del Norte, CA",6015,1006.37,27.635958941542373
188,El Dorado,California,CA,6017,192843,"El Dorado, CA",6017,1707.88,112.91367074970138
189,Fresno,California,CA,6019,999101,"Fresno, CA",6019,5957.99,167.69094946450062
190,Glenn,California,CA,6021,28393,"Glenn, CA",6021,1313.95,21.60888922713954
191,Humboldt,California,CA,6023,135558,"Humboldt, CA",6023,3567.99,37.992819486601704
192,Imperial,California,CA,6025,181215,"Imperial, CA",6025,4176.6,43.38816262031317
193,Inyo,California,CA,6027,18039,"Inyo, CA",6027,10180.88,1.7718507633917697
194,Kern,California,CA,6029,900202,"Kern, CA",6029,8131.92,110.69981013094079
195,Kings,California,CA,6031,152940,"Kings, CA",6031,1389.42,110.07470743187804
196,Lake,California,CA,6033,64386,"Lake, CA",6033,1256.46,51.24397115706031
197,Lassen,California,CA,6035,30573,"Lassen, CA",6035,4541.18,6.732391140628647
198,Los Angeles,California,CA,6037,10039107,"Los Angeles, CA",6037,4057.88,2473.978284227232
199,Madera,California,CA,6039,157327,"Madera, CA",6039,2137.07,73.6180845737388
200,Marin,California,CA,6041,258826,"Marin, CA",6041,520.31,497.4457534931099
201,Mariposa,California,CA,6043,17203,"Mariposa, CA",6043,1448.82,11.873800748195084
202,Mendocino,California,CA,6045,86749,"Mendocino, CA",6045,3506.34,24.74061271867531
203,Merced,California,CA,6047,277680,"Merced, CA",6047,1934.97,143.50610086978094
204,Modoc,California,CA,6049,8841,"Modoc, CA",6049,3917.77,2.2566408952031387
205,Mono,California,CA,6051,14444,"Mono, CA",6051,3048.98,4.737321989648997
206,Monterey,California,CA,6053,434061,"Monterey, CA",6053,3280.6,132.31146741449734
207,Napa,California,CA,6055,137744,"Napa, CA",6055,748.36,184.0611470415308
208,Nevada,California,CA,6057,99755,"Nevada, CA",6057,957.77,104.15339799743154
209,Orange,California,CA,6059,3175692,"Orange, CA",6059,790.57,4016.9649746385517
210,Placer,California,CA,6061,398329,"Placer, CA",6061,1407.01,283.10317623897487
211,Plumas,California,CA,6063,18807,"Plumas, CA",6063,2553.04,7.36651207971673
212,Riverside,California,CA,6065,2470546,"Riverside, CA",6065,7206.48,342.8228483253961
213,Sacramento,California,CA,6067,1552058,"Sacramento, CA",6067,964.64,1608.9504893017083
214,San Benito,California,CA,6069,62808,"San Benito, CA",6069,1388.71,45.22758531298831
215,San Bernardino,California,CA,6071,2180085,"San Bernardino, CA",6071,20056.94,108.69479591602708
216,San Diego,California,CA,6073,3338330,"San Diego, CA",6073,4206.63,793.5877412560648
217,San Francisco,California,CA,6075,881549,"San Francisco, CA",6075,46.87,18808.384894388735
218,San Joaquin,California,CA,6077,762148,"San Joaquin, CA",6077,1391.32,547.7877123882356
219,San Luis Obispo,California,CA,6079,283111,"San Luis Obispo, CA",6079,3298.57,85.82840442979837
220,San Mateo,California,CA,6081,766573,"San Mateo, CA",6081,448.41,1709.5359157913515
221,Santa Barbara,California,CA,6083,446499,"Santa Barbara, CA",6083,2735.09,163.24837573900675
222,Santa Clara,California,CA,6085,1927852,"Santa Clara, CA",6085,1290.1,1494.3430741802963
223,Santa Cruz,California,CA,6087,273213,"Santa Cruz, CA",6087,445.17,613.7273401172586
224,Shasta,California,CA,6089,180080,"Shasta, CA",6089,3775.4,47.69825713831647
225,Sierra,California,CA,6091,3005,"Sierra, CA",6091,953.21,3.1525057437500656
226,Siskiyou,California,CA,6093,43539,"Siskiyou, CA",6093,6277.89,6.935291953188093
227,Solano,California,CA,6095,447643,"Solano, CA",6095,821.77,544.7302773282062
228,Sonoma,California,CA,6097,494336,"Sonoma, CA",6097,1575.85,313.6948313608529
229,Stanislaus,California,CA,6099,550660,"Stanislaus, CA",6099,1494.83,368.37633710856755
230,Sutter,California,CA,6101,96971,"Sutter, CA",6101,602.41,160.97176341694197
231,Tehama,California,CA,6103,65084,"Tehama, CA",6103,2949.71,22.064541938021026
232,Trinity,California,CA,6105,12285,"Trinity, CA",6105,3179.25,3.8641188959660298
233,Tulare,California,CA,6107,466195,"Tulare, CA",6107,4824.22,96.63634743025816
234,Tuolumne,California,CA,6109,54478,"Tuolumne, CA",6109,2220.88,24.52991606930586
235,Ventura,California,CA,6111,846006,"Ventura, CA",6111,1843.13,459.0050620412016
236,Yolo,California,CA,6113,220500,"Yolo, CA",6113,1014.69,217.30774916476952
237,Yuba,California,CA,6115,78668,"Yuba, CA",6115,631.84,124.50620410230438
238,Adams,Colorado,CO,8001,517421,"Adams, CO",8001,1167.65,443.1302188155697
239,Alamosa,Colorado,CO,8003,16233,"Alamosa, CO",8003,722.64,22.463467286615742
240,Arapahoe,Colorado,CO,8005,656590,"Arapahoe, CO",8005,798.1,822.6913920561333
241,Archuleta,Colorado,CO,8007,14029,"Archuleta, CO",8007,1350.18,10.390466456324342
242,Baca,Colorado,CO,8009,3581,"Baca, CO",8009,2554.97,1.4015820146616205
243,Bent,Colorado,CO,8011,5577,"Bent, CO",8011,1512.86,3.68639530425816
244,Boulder,Colorado,CO,8013,326196,"Boulder, CO",8013,726.29,449.12638202370954
245,Chaffee,Colorado,CO,8015,20356,"Chaffee, CO",8015,1013.4,20.086836392342608
246,Cheyenne,Colorado,CO,8017,1831,"Cheyenne, CO",8017,1778.28,1.029646624828486
247,Clear Creek,Colorado,CO,8019,9700,"Clear Creek, CO",8019,395.23,24.542671355919335
248,Conejos,Colorado,CO,8021,8205,"Conejos, CO",8021,1287.39,6.3733600540628705
249,Costilla,Colorado,CO,8023,3887,"Costilla, CO",8023,1226.95,3.168018256652675
250,Crowley,Colorado,CO,8025,6061,"Crowley, CO",8025,787.42,7.697289883416729
251,Custer,Colorado,CO,8027,5068,"Custer, CO",8027,738.63,6.86135142087378
252,Delta,Colorado,CO,8029,31162,"Delta, CO",8029,1142.05,27.28602075215621
253,Denver,Colorado,CO,8031,727211,"Denver, CO",8031,153.0,4753.013071895425
254,Dolores,Colorado,CO,8033,2055,"Dolores, CO",8033,1067.05,1.9258703903284757
255,Douglas,Colorado,CO,8035,351154,"Douglas, CO",8035,840.25,417.916096399881
256,Eagle,Colorado,CO,8037,55127,"Eagle, CO",8037,1684.53,32.72544864146082
257,Elbert,Colorado,CO,8039,26729,"Elbert, CO",8039,1850.85,14.441472836804712
258,El Paso,Colorado,CO,8041,720403,"El Paso, CO",8041,2126.8,338.72625540718445
259,Fremont,Colorado,CO,8043,47839,"Fremont, CO",8043,1533.07,31.204706895314633
260,Garfield,Colorado,CO,8045,60061,"Garfield, CO",8045,2947.56,20.37651481225149
261,Gilpin,Colorado,CO,8047,6243,"Gilpin, CO",8047,149.9,41.647765176784524
262,Grand,Colorado,CO,8049,15734,"Grand, CO",8049,1846.33,8.521770214425374
263,Gunnison,Colorado,CO,8051,17462,"Gunnison, CO",8051,3239.1,5.391003673860023
264,Hinsdale,Colorado,CO,8053,820,"Hinsdale, CO",8053,1117.25,0.7339449541284404
265,Huerfano,Colorado,CO,8055,6897,"Huerfano, CO",8055,1591.0,4.335009428032683
266,Jackson,Colorado,CO,8057,1392,"Jackson, CO",8057,1613.72,0.862603177750787
267,Jefferson,Colorado,CO,8059,582881,"Jefferson, CO",8059,764.21,762.7235969170778
268,Kiowa,Colorado,CO,8061,1406,"Kiowa, CO",8061,1767.77,0.7953523365596203
269,Kit Carson,Colorado,CO,8063,7097,"Kit Carson, CO",8063,2160.82,3.284401292102072
270,Lake,Colorado,CO,8065,8127,"Lake, CO",8065,376.91,21.56217664694489
271,La Plata,Colorado,CO,8067,56221,"La Plata, CO",8067,1692.08,33.225970403290624
272,Larimer,Colorado,CO,8069,356899,"Larimer, CO",8069,2596.0,137.48035439137135
273,Las Animas,Colorado,CO,8071,14506,"Las Animas, CO",8071,4772.67,3.0393888536186244
274,Lincoln,Colorado,CO,8073,5701,"Lincoln, CO",8073,2577.63,2.211721620248057
275,Logan,Colorado,CO,8075,22409,"Logan, CO",8075,1838.55,12.188409344320252
276,Mesa,Colorado,CO,8077,154210,"Mesa, CO",8077,3328.97,46.32363764167295
277,Mineral,Colorado,CO,8079,769,"Mineral, CO",8079,875.67,0.8781847042835772
278,Moffat,Colorado,CO,8081,13283,"Moffat, CO",8081,4743.29,2.8003769535491188
279,Montezuma,Colorado,CO,8083,26183,"Montezuma, CO",8083,2029.53,12.90101649150296
280,Montrose,Colorado,CO,8085,42758,"Montrose, CO",8085,2240.7,19.082429597893515
281,Morgan,Colorado,CO,8087,29068,"Morgan, CO",8087,1280.43,22.701748631319166
282,Otero,Colorado,CO,8089,18278,"Otero, CO",8089,1261.96,14.483818821515737
283,Ouray,Colorado,CO,8091,4952,"Ouray, CO",8091,541.59,9.143447995716317
284,Park,Colorado,CO,8093,18845,"Park, CO",8093,2193.85,8.589921826925268
285,Phillips,Colorado,CO,8095,4265,"Phillips, CO",8095,687.93,6.199758696378993
286,Pitkin,Colorado,CO,8097,17767,"Pitkin, CO",8097,970.7,18.303286288245594
287,Prowers,Colorado,CO,8099,12172,"Prowers, CO",8099,1638.4,7.42919921875
288,Pueblo,Colorado,CO,8101,168424,"Pueblo, CO",8101,2386.1,70.5854742047693
289,Rio Blanco,Colorado,CO,8103,6324,"Rio Blanco, CO",8103,3220.93,1.9634080840005839
290,Rio Grande,Colorado,CO,8105,11267,"Rio Grande, CO",8105,911.96,12.354708539848238
291,Routt,Colorado,CO,8107,25638,"Routt, CO",8107,2362.03,10.854222850683522
292,Saguache,Colorado,CO,8109,6824,"Saguache, CO",8109,3168.53,2.1536800977109256
293,San Juan,Colorado,CO,8111,728,"San Juan, CO",8111,387.49,1.8787581615009419
294,San Miguel,Colorado,CO,8113,8179,"San Miguel, CO",8113,1286.61,6.357015723490413
295,Sedgwick,Colorado,CO,8115,2248,"Sedgwick, CO",8115,548.04,4.101890372965477
296,Summit,Colorado,CO,8117,31011,"Summit, CO",8117,608.36,50.97475179170228
297,Teller,Colorado,CO,8119,25388,"Teller, CO",8119,557.06,45.57498294618174
298,Washington,Colorado,CO,8121,4908,"Washington, CO",8121,2518.03,1.9491427822543812
299,Weld,Colorado,CO,8123,324492,"Weld, CO",8123,3987.24,81.382610527583
300,Yuma,Colorado,CO,8125,10019,"Yuma, CO",8125,2364.41,4.237420751900052
301,Fairfield,Connecticut,CT,9001,943332,"Fairfield, CT",9001,624.89,1509.5968890524732
302,Hartford,Connecticut,CT,9003,891720,"Hartford, CT",9003,735.1,1213.0594476941912
303,Litchfield,Connecticut,CT,9005,180333,"Litchfield, CT",9005,920.56,195.8948900669158
304,Middlesex,Connecticut,CT,9007,162436,"Middlesex, CT",9007,369.3,439.84836176550226
305,New Haven,Connecticut,CT,9009,854757,"New Haven, CT",9009,604.51,1413.966683760401
306,New London,Connecticut,CT,9011,265206,"New London, CT",9011,664.88,398.8779930212971
307,Tolland,Connecticut,CT,9013,150721,"Tolland, CT",9013,410.21,367.42400234026474
308,Windham,Connecticut,CT,9015,116782,"Windham, CT",9015,512.91,227.68516893802033
309,Kent,Delaware,DE,10001,180786,"Kent, DE",10001,586.18,308.41379780954657
310,New Castle,Delaware,DE,10003,558753,"New Castle, DE",10003,426.29,1310.7344765300616
311,Sussex,Delaware,DE,10005,234225,"Sussex, DE",10005,936.08,250.21899837620714
312,Washington,District of Columbia,DC,11001,705749,District of Columbia,11001,61.05,11560.180180180181
313,Alachua,Florida,FL,12001,269043,"Alachua, FL",12001,875.02,307.47068638431125
314,Baker,Florida,FL,12003,29210,"Baker, FL",12003,585.23,49.912000410095175
315,Bay,Florida,FL,12005,174705,"Bay, FL",12005,758.46,230.34174511510165
316,Bradford,Florida,FL,12007,28201,"Bradford, FL",12007,293.96,95.93482106409036
317,Brevard,Florida,FL,12009,601942,"Brevard, FL",12009,1015.66,592.6609298387256
318,Broward,Florida,FL,12011,1952778,"Broward, FL",12011,1209.79,1614.1462567883682
319,Calhoun,Florida,FL,12013,14105,"Calhoun, FL",12013,567.33,24.86207322017168
320,Charlotte,Florida,FL,12015,188910,"Charlotte, FL",12015,680.28,277.6944787440466
321,Citrus,Florida,FL,12017,149657,"Citrus, FL",12017,581.7,257.2752277806429
322,Clay,Florida,FL,12019,219252,"Clay, FL",12019,604.36,362.7837712621616
323,Collier,Florida,FL,12021,384902,"Collier, FL",12021,1998.32,192.61279474758797
324,Columbia,Florida,FL,12023,71686,"Columbia, FL",12023,797.57,89.88051205536817
325,De Soto,Florida,FL,12027,38001,"DeSoto, FL",12027,637.06,59.65058236272879
326,Dixie,Florida,FL,12029,16826,"Dixie, FL",12029,705.05,23.86497411531097
327,Duval,Florida,FL,12031,957755,"Duval, FL",12031,762.19,1256.5830042377884
328,Escambia,Florida,FL,12033,318316,"Escambia, FL",12033,656.46,484.89778508972364
329,Flagler,Florida,FL,12035,115081,"Flagler, FL",12035,485.46,237.05557615457505
330,Franklin,Florida,FL,12037,12125,"Franklin, FL",12037,534.73,22.674994857217662
331,Gadsden,Florida,FL,12039,45660,"Gadsden, FL",12039,516.33,88.43181686130963
332,Gilchrist,Florida,FL,12041,18582,"Gilchrist, FL",12041,349.68,53.14001372683596
333,Glades,Florida,FL,12043,13811,"Glades, FL",12043,806.01,17.135023138670736
334,Gulf,Florida,FL,12045,13639,"Gulf, FL",12045,564.01,24.182195351146255
335,Hamilton,Florida,FL,12047,14428,"Hamilton, FL",12047,513.79,28.081511901749746
336,Hardee,Florida,FL,12049,26937,"Hardee, FL",12049,637.78,42.235567123459504
337,Hendry,Florida,FL,12051,42022,"Hendry, FL",12051,1152.75,36.45369767946215
338,Hernando,Florida,FL,12053,193920,"Hernando, FL",12053,472.54,410.3779574215939
339,Highlands,Florida,FL,12055,106221,"Highlands, FL",12055,1016.62,104.48446813952116
340,Hillsborough,Florida,FL,12057,1471968,"Hillsborough, FL",12057,1020.21,1442.808833475461
341,Holmes,Florida,FL,12059,19617,"Holmes, FL",12059,478.78,40.972889427294376
342,Indian River,Florida,FL,12061,159923,"Indian River, FL",12061,502.87,318.0205619742677
343,Jackson,Florida,FL,12063,46414,"Jackson, FL",12063,917.76,50.57313458856346
344,Jefferson,Florida,FL,12065,14246,"Jefferson, FL",12065,598.1,23.818759404781808
345,Lafayette,Florida,FL,12067,8422,"Lafayette, FL",12067,543.41,15.49842660238126
346,Lake,Florida,FL,12069,367118,"Lake, FL",12069,938.38,391.22530318207976
347,Lee,Florida,FL,12071,770577,"Lee, FL",12071,784.51,982.2398694726645
348,Leon,Florida,FL,12073,293582,"Leon, FL",12073,666.85,440.25193071905227
349,Levy,Florida,FL,12075,41503,"Levy, FL",12075,1118.21,37.11556863201009
350,Liberty,Florida,FL,12077,8354,"Liberty, FL",12077,835.56,9.998085116568529
351,Madison,Florida,FL,12079,18493,"Madison, FL",12079,695.95,26.572311229254975
352,Manatee,Florida,FL,12081,403253,"Manatee, FL",12081,742.93,542.7873420106874
353,Marion,Florida,FL,12083,365579,"Marion, FL",12083,1584.55,230.71471395664386
354,Martin,Florida,FL,12085,161000,"Martin, FL",12085,543.46,296.2499539984543
355,Miami-Dade,Florida,FL,12086,2716940,"Miami-Dade, FL",12086,1897.72,1431.6864447863752
356,Monroe,Florida,FL,12087,74228,"Monroe, FL",12087,983.28,75.49019607843138
